id,series,title,post_text,likes,shares,reblogs
755255709719003136,The Mandalorian,Pedro Pascal,"<p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/16061c9a1c9850b624c3f4bb6d95e861/159784c3fd65911e-60/s640x960/b2425de50eabdcf3acb1450a55df41ee8c63eab3.jpg"" alt=""image"" class=""""/></figure><h2>Pedro Pascal</h2></p>",3,0,0
755252028334391296,The Mandalorian,#trending #trendingreels #case #media #influencer #factcheck #viral #hindi #abpnews  #hindinews #latestnews #crime #newsupdate...,"<p><p>#trending #trendingreels #case #media #influencer #factcheck #viral #hindi #abpnews  #hindinews #latestnews #crime #newsupdate #latestupdates #breakingnews</p><p>#SantRampalJiMaharaj</p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/1f5ce4734031eb4747ff95c16d7a55d5/da69072bc10ec5e4-1e/s640x960/226b0a66ad822bab0f6774315782c5351da5fc0f.jpg"" alt=""image"" class=""""/></figure></p>",0,0,0
755232675367911425,The Mandalorian,just watched the season 2 finale and omg that final scene between grogu and mando 😭😭😭😭😭 i wasn’t ready for this,"<p><p>just watched the season 2 finale and omg that final scene between grogu and mando &#128557;&#128557;&#128557;&#128557;&#128557; i wasn&rsquo;t ready for this </p><figure data-tumblr-media-id=""0"" class=""tmblr-full""></figure></p>",1,0,0
755232013455376384,The Mandalorian,"I've had a lot of work and I took a little time to watch more children's material, because I like it. Then I came across this...","<p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/4c906557121cf2f44f9ab639921b931e/aa583e821ec3a7be-46/s640x960/5cccdb9ac4637c66274f5e6c153a18078a54d135.jpg"" alt=""image"" class=""""/></figure><p>I've had a lot of work and I took a little time to watch more children's material, because I like it. Then I came across this beautiful movie ""Puss in Boots: The Last Wish"" I can say that it is a true gem that goes unnoticed with a very motivating message, impeccable animation, the dubbing work and Antonio Banderas was phenomenal but above all material that I love very much; parallelisms. It wasn't hard to see them, they were there the whole time. I found a lot of parallels between Din, Bo katan and Grogu, of course.</p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/1494539ae2fdbb4c1684145b4db3d232/aa583e821ec3a7be-25/s640x960/aac54a9ac47e3b8c73fb4670759a20dcef3f1120.jpg"" alt=""image"" class=""""/></figure><p>And there are many scenes in this movie that have strong parallels to The Mandalorian 3</p><p>Furthermore, the story has a very strong emphasis on family, bonds and relationships, as in The Mandalorian.<br />I'm surprised that there are people who hate this season 3, when it is the healthiest and most well-done thing that Star Wars has shown us in terms of family ties, son-father, partner and partner, or desired and responsible fatherhood and motherhood.</p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/ed7477eb63de7f9b3f72ace114d2ff91/aa583e821ec3a7be-6b/s640x960/adc0cf61d982ea4aa5e210c89bd22158d21e4915.jpg"" alt=""image"" class=""""/></figure><p>The story of ""Dog"" moves me a lot, because like Grogu, he is a little loner, orphan, wandering the world, alone, waiting for someone's love and company. The protection that a bond can provide, whether it is familiar even if it is another species (cats)</p><p>These reckless and lonely felines arrive, with their own burdens and problems, with their desires in mind but they also bond with Puppy and that's where the magic is born; the redemption of both felines.</p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/d4495fa8187bc4254729b9feeb3653a1/aa583e821ec3a7be-4e/s640x960/0bc15d0191fa71981ad127a2a34d4e75206e2527.jpg"" alt=""image"" class=""""/></figure><p>OHHH wait, aren't you talking about Din djarin and Bo katan???</p><p>clear; because it is exactly the same thing that happened with them this season and they managed to get closer, just as Kitty manages to forgive Puss in Boots and give him a chance, trust him.</p><p>So Din decides to give Bo Katan a chance, they forgive each other and decide to start again, with trust&hellip;</p><p>(And there are still people who say that these two have no feelings for each other, LOL&hellip; GARBAGE)</p><p>And at least in this season 3<br />The Mandalorian continues to preserve the essence of Star Wars in all its splendor.<br />It is a fable with a moral, the armorer said it well.<br />They are stories for children but adults can also be welcome because this, this has a positive message for our hearts.<br />Because our characters deserve to be happy, to be well, to be with their people, to be a family and if that family grows, great!!!</p><p>and if only the clan of two remains, well, at least we had hope.<br />But the signs and everything we have seen have led us to this family of 3, where Bo does not lose his essence, on the contrary, he gains experiences, skills and learning.</p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/c1f5180338e468df47a5ad158d7bb328/aa583e821ec3a7be-e8/s640x960/f42548de46a26e4d9c9ca0106bce3f82d783cab8.jpg"" alt=""image"" class=""""/></figure><p>I love a bit of Puss in Boots' dialogue when he confronts his past lives; where he realizes that for a long time he was very alone, despite having surrounded himself with many people and the only thing that kept him with that exaggerated ego was the fame of being a ""Legend"" but he realizes that the only one he truly loves , without being famous or important, is Kitty And that Little Dog has somehow become an important part of this bond. ""Could it be that, if the legend is so great, there is no room for anyone else?""</p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/1836ae8c0ec60299edc6f07ac9076750/aa583e821ec3a7be-1f/s640x960/ad119103d4a0593e0ef81d7953a9aa4771d4b5a3.jpg"" alt=""image"" class=""""/></figure><p>Obviously, to grow and be better people, live better and change for the better, you need to start with yourself and for yourself.<br />We are our own agent of change.</p><p>But sometimes a little help, from people who appreciate and love us, is necessary to avoid getting lost along the way.</p><p><br /></p><p>this is the way.....</p></p>",3,0,0
755230227404374016,The Mandalorian,"Baby Yoda funny memes > Baby Yoda FB
Karl Chester Atole > Baby Yoda FB","<p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/704380a4b755d065208cb2ee85243279/47f315f68da66c71-ad/s640x960/ac53b7ef3229090c73b22edf3d8b9fc6db994eef.jpg"" alt=""image"" class=""""/></figure><p>Baby Yoda funny memes &gt; Baby Yoda FB</p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/ee350c3fdea4026885e0a5041f5e1b02/47f315f68da66c71-15/s640x960/25706e6717303ed671627a0aa08dc3b81c7c8db8.jpg"" alt=""image"" class=""""/></figure><p>Karl Chester Atole &gt; Baby Yoda FB </p></p>",0,0,0
755229391680831488,The Mandalorian,Ugh I burnt myself out on Micah Bell and RDR2 someone PLEASE tell me they want a fucking Paz Vizsla fic,<p>Ugh I burnt myself out on Micah Bell and RDR2 someone PLEASE tell me they want a fucking Paz Vizsla fic </p>,4,0,0
755227276965232640,The Mandalorian,He will always come back for me,"<p class=""npf_quote"">He will always come back for me </p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/520f09a0965f20f6ef296a61cbff893c/8ec0633997d6f7bd-a2/s640x960/41a5107492b7a7a2b83f416deca952bb6d16969b.gif"" alt=""image"" class=""""/></figure><p>Din x reader </p><p>Warnings: angst. torture and abuse from imps. Misogynistic behavior </p><p>Summery: You had been employed by the Mandalorian for about a year before being captured by imperial troopers. They had wanted you for your knowledge of engineering, but once word got around to Moff Gideon that you had knowledge of the child, you were taken for questioning. </p><p>Questioning was a generous word&hellip; they tortured you for information about the child&rsquo;s whereabouts and his Beskar protector. During long days in your imperial cell you recalled happy memories you&rsquo;d made with your boys.</p><blockquote><p><b>Grogu says his first word</b></p></blockquote><p><i>&ldquo;Din!&rdquo; You shout from the hull. Din jumps down from the cockpit not bothering with any of the rungs on the latter. His boots hit the floor &ldquo;what? Are you okay?&rdquo;By the sound of your voice he assumed something was wrong. You look up at him from the floor where you were squatted down, playing with the child. &ldquo;Grogu just said his first word.&rdquo; You say with wide eyes. Din kneels down to his son&rsquo;s level &ldquo;okay let&rsquo;s here it&rdquo; Grogu looks back at you for assurance and then squawks the word &ldquo;Din&rdquo; you look over at Din with teary eyes &ldquo;seeeee&rdquo; Din chuckles. He&rsquo;s always loved getting to see that tender side of you. He considers it a privilege after you spent so much of your life putting up walls just to survive. Din rubs his child&rsquo;s head &ldquo;good work buddy&rdquo; and then climbs back up to the cockpit. </i></p><p>A smile tugs at the corner of your mouth as you recall the memory. It&rsquo;s short lived. A guard bangs on the bars. &ldquo; it&rsquo;s dinner time, brat&rdquo; a nickname you&rsquo;ve earned after punching one of the guards in the throat for letting his hand slide a bit too low when guiding you back to your cell. And you&rsquo;d do it again. You silently rise and exit your cell as the guard follows you to the cafeteria. He doesn&rsquo;t try and touch you. You know Din would be proud of you. He had spent many hours teaching you to fight. It was too painful to think of him anymore. You missed him so much. Din was the closest friend you&rsquo;d ever had in this fucked up life, a fact you reminded yourself of when that little nagging voice in the back of your mind whispered you <i>know you love him as more than a friend. </i>No, you&rsquo;d argue back with yourself, this is just a side effect of being imprisoned. All my feelings are simply magnified. It&rsquo;s not that I long for him because I love him, I long for him because I long for freedom&hellip;and I miss the old life he represents. </p><p>You picked around at your dinner. It looked nasty but you knew you needed to keep your strength up. You had already lost too much weight, you could see it in your hips. You forced the food down before you were marched back to your cell for the night. How long had it been? You stopped keeping track after 3 months. Maybe 5 months? 6? It was hard to tell. You let your eyes close knowing tomorrow would be just as miserable as today. You tried to conjure up a happy memory that you hoped would seep into your dreams. A memory you held particularly close to your heart popped into your head&hellip;</p><blockquote><p><b>Din teaches you to dance</b> </p></blockquote><p>&ldquo;<i>I don&rsquo;t understand what this has to do with fighting&rdquo; you complained as you followed din down the ramp. He was taking a break from jobs and decided to lay low on a quiet planet where you and Grogu could stretch your legs for a bit. On breaks like this he always took advantage of the open space to train you more. &ldquo;Because. It has to do with coordination. This is how I learned to fight.&rdquo; You looked Din up and down, somehow you couldn&rsquo;t picture him dancing, yet you understand the shared skill that coordination held between fighting and dancing. You signed &ldquo;okay but I&rsquo;m not much of a dancer.&rdquo; You set Grogu down and took Din&rsquo;s outstretched hand. &ldquo;That&rsquo;s why I&rsquo;m teaching you&rdquo; Din had brought his portable radio and turned it to a station with slow music. &ldquo;Relax&rdquo; he chuckled. &ldquo;Do you not trust me?&rdquo; You trusted him with your life. &ldquo;I think you&rsquo;re the only person I&rsquo;ve ever trusted actually.&rdquo; He caressed your hand gently with his thumb, understanding exactly how that felt. You felt heat rise in your chest &ldquo;okay&hellip;let&rsquo;s get on with this&rdquo; you could have been imagining it, but you could have sworn that Din was extra attentive to you that afternoon, after you had made the comment about having only trusted one person. Later that evening, the three of you lay out under the stars. Grogu had tucked himself under his Dads arm and was now snorting softly. &ldquo;I&rsquo;ve never had someone quite like you before.&rdquo; Din whispered. You turned your head to face him &ldquo;how do you mean?&rdquo; There was a beat of silence before he answered &ldquo;such a close friend.&rdquo; Your chest filled with warmth &ldquo;yeah me neither&rdquo; you reached out and squeezed his hand and Din squeezed it back. </i></p><p>&ldquo;Rise and shine, sweetheart!&rdquo; Every day they took you to a location where you did engineering work. They had mostly given up on torturing you for answers about the kid, they figured if you were this loyal to the Mandalorian they might as well keep you as bait. Your night in shining armor would likely come try and bust you out, or at least that&rsquo;s what they were holding out for&hellip;it had been months though. It&rsquo;s not like you wanted Din to risk his heck for you. You wondered if he still cared about you. </p><p>Your work was a good distraction. Today&rsquo;s job was relatively easy and you were able to let your mind drift far away from your monotonous task. You decide to revisit the memory you had been thinking of last night, the one where Din taught you to dance. </p><p><i>&ldquo;Alright, nice and slow. I step forward and you step &hellip;back. Perfect just like that. Watch my feet and mirror what they do. Good. Now try and do it without looking.&rdquo; &ldquo;Din that&rsquo;s impos-  &ldquo;Don&rsquo;t be so stubborn&hellip;just look at me.&rdquo; And you did. In that moment you had never wanted to see his face more. How was he looking at you? You wanted so badly to know. &ldquo;Okay. Hand placement.&rdquo; Din continued. He gently put one hand on your waist and took your free hand in his. &ldquo;You&rsquo;re going to have to get a little close for this to work.&rdquo; Din&rsquo;s arm was almost fully outstretched to reach your waist. &ldquo;Come hereeeeeee. I&rsquo;m not going to hurt you.&rdquo; He said as he pulled you to himself. You laughed nervously. It wasn&rsquo;t like this was your first time being this close to him. You lived in a ship for goodness sakes. Quarters were cramped and it wasn&rsquo;t uncommon that the two of you worked side by side, squished together trying to fix some electrical problem on the crest. You found dancing with him started to come incredibly naturally, like the two of you had done this ever night for years. &ldquo;Yes, yes that&rsquo;s so good!&rdquo; You felt sheepish under his flattery. </i></p><p>&ldquo;Hey 1187, get back to work!&rdquo; You hadn&rsquo;t even noticed it, but in your dreaming you had entirely stalled your work and had been simply staring into space. For the remainder of the day you forced yourself to focus on the task at hand. That evening you overheard some of the guards saying Moff Gideon had arrived on base. Why the hell was he here? Overseeing the prison is a little below his pay grade. Then you heard them say &ldquo;yeah he wants to question the girl himself.&rdquo; Oh fuck &hellip;sounds like he was here for you. After dinner you weren&rsquo;t led back to your cell, you were led into a dark room and handcuffed to a table. Moff entered the room. You stared him down, refusing to appear weak. &ldquo;Are you enjoying your stay?&rdquo; You spat &ldquo;oh dear, I take that as a no. They told me you were a little brat. I will make this very simple for you&hellip;tell us any information you have on the Mandalorian and the child he is in procession of, or die a most painful death.&rdquo; You smirked. &ldquo;What good am I to you dead?&rdquo; &ldquo;You&rsquo;re no good to use any longer, you have injured countless of my guards, you&rsquo;re a self righteous brat, and you have proven your silence on this notion. You are becoming a hindrance to me.&rdquo; &ldquo;Kill me if you like, but you can kiss goodbye your plan to use me as bait for Mando to come rescue me.&rdquo;  &ldquo;Oh I think we both know that ship has sailed. Your Mandalorian likely has a new little whore at this point&hellip;I doubt he&rsquo;s coming back for you.&rdquo; You breath quickened. You knew Moff was trying to break you down, and his words were starting to strike very close to the insecurities already dwelling in the back of your mind. &ldquo;Go to hell. I&rsquo;m not telling you shit.&rdquo; Moff signaled to one of the guards who used his rod to electrify you. You screamed as the pain ripped through your body. &ldquo;Let&rsquo;s try again.&rdquo; He said in an eerily calm voice. He calmly removed one of his black leather gloves and then without warning smacked you across the face. &ldquo;Tell me where he is. I don&rsquo;t think you understand how important the child is to me, but I will make you understand.&rdquo; You kept your gaze fixed on him but said nothing. &ldquo;Right well I have other matters to attend to. I will check back in with you in a couple hours to see if you&rsquo;ve had a change of heart.&rdquo; With that he moved to exit the interrogation room. &ldquo;Take her back to her cell and put her in the restraints.&rdquo; </p><p>Back in your cell they had you chained to three wall. You found it hard not to feel defeated. You refused to let that emotion take up any space in your body, but tonight felt different. You were tired, you were ready to give in and silently accept death with your head hanging low. You could feel yourself drifting in and out of consciousness. You were pretty sure they had drugged you, before putting you in the restraints. Your head hung low to your chest and you felt as though you could almost fall asleep when all the lights turned red and sirens blared in the hall. Your head jerked up. &ldquo;Are we being attacked?&rdquo; You wondered to yourself. You heard shooting and other sounds of a struggle, and then silence. Two men rounded the corner. One man was bald and had a slight beard, the other &hellip;the other was your Mandalorian! You could have cried. Din saw you almost immediately. &ldquo;Here!&rdquo; He and the other man rushed towards your cell. The bald man used his comlink &ldquo;Dune, do you copy? Open cell 1187&rdquo; the door swung open moments later. You were at a loss for words. Din knelt down and began to work at your restraints while the other man kept watch. &ldquo;Hey, we&rsquo;re going to get you out of here okay.&rdquo; He said softly. All you could do was nod. Tears threatened to spill over. Din worked quickly &ldquo;Mayfield how we doing?&rdquo; He called over his shoulder. &ldquo;Fine for now, but pick it up.&rdquo; The last restraint fell to the floor &ldquo;okay can you run?&rdquo; Din stood up and held out his hand to you. &ldquo;I think so.&rdquo; Mayfield used the comlink again. &ldquo;Alright Dune we&rsquo;re headed your way. Need you to be ready to jump to hyperspace the second we get back to the crest.&rdquo; &ldquo;Copy that&rdquo; a woman&rsquo;s voice responded. </p><p>The dash to escape the prison was a blur. You weren&rsquo;t sure if it was the drugs, the chemicals in your brain or both, but before you knew it you were sitting in the hull of the razor crest panting. &ldquo;Alright get us the fuck out of here!&rdquo; Mayfield called. Din quickly scaled the ladder and in moments you were in hyperspace. The last thing you remember is Din calling your name before you hit the cold, metal floor. </p>",14,0,0
755226302781472768,The Mandalorian,Independence Day,"<p><h1>Independence Day</h1><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/fe6c7a2bad273e3fc69afa436186fede/1cdefba2421aa285-8e/s640x960/163a9816d37e0320a9b244a87fa21200f41ef578.jpg"" alt=""image"" class=""""/></figure></p>",0,0,0
755218924688261120,The Mandalorian,"darksaber!din you’ll always be famous 🫡
do not repost","<p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/4348b25d9529a8733b9442ededecdbd1/8ea22a37e3bdcb01-d4/s640x960/72a8fe66e8289e47ce74d5466606299c4d65948d.jpg"" alt=""image"" class=""""/></figure><p>darksaber!din you&rsquo;ll always be famous &#129761;</p><p><small><span class=""npf_color_joey"">do not repost </span></small></p></p>",21,0,0
755213975092969472,The Mandalorian,My birthday was a few weeks ago but my friend just got over to my house today for a post-4th of July lunch and this is one if...,"<p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/44ad0e8aa9ba477e18c59dc22305502a/ece48a3cc3fc1303-16/s640x960/a931155bfee14eb0868464fec777272d740b6e51.jpg"" alt=""image"" class=""""/></figure><p>My birthday was a few weeks ago but my friend just got over to my house today for a post-4th of July lunch and this is one if the gifts she gave me! I need to figure out how/where to hang it, preferably near the shelf where I keep my Grogu stuffies. </p><p>She also got me this:</p><p><br /></p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/ccde57bec99d3c27e19d5f3911509d29/ece48a3cc3fc1303-4d/s640x960/de6724557394b25dd8ab8f41a3ae0865285c5a50.jpg"" alt=""image"" class=""""/></figure><p>Which will come in handy for SW fanfic writing &#9997;&#65039; </p><p>And my FAVORITE candy, which is hard to get here in the US:</p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/9292ab36e30df8f7d5a2ec6f0c0a4391/ece48a3cc3fc1303-45/s640x960/d94cf4d6ff44a322168a2c759d0e974479b96d9d.jpg"" alt=""image"" class=""""/></figure></p>",3,0,0
755165006250770432,The Book of Boba Fett,"ㅤㅤㅤㅤㅤㅤㅤㅤㅤ
⠀— увижу ли я тебя еще раз?
⠀— возможно. да пребудет с тобой сила.
⠀
⠀The Book of Boba Fett (2021)","<p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/252403d0cbbcdf4de1fee64b0208d333/d3062886b6823440-55/s640x960/22175b96b7ab8c70e5219bd4df2269d108913a36.jpg"" alt=""image"" class=""""/></figure><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/793bf58028f4c8f4a3060926ba314e6e/d3062886b6823440-d4/s640x960/254fc077197642ded0cd1218e9fe35a900393012.jpg"" alt=""image"" class=""""/></figure><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/5821eb331f190689ee9914dccf244853/d3062886b6823440-e5/s640x960/fde3102a77fafb1016ebfad7abcc2ffab1176468.jpg"" alt=""image"" class=""""/></figure><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/8ff40abdc853934e1faf0c75ee47f4b8/d3062886b6823440-e8/s640x960/028a61d9fc712f2b45ee20a44777dc06525cb0e3.jpg"" alt=""image"" class=""""/></figure><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/241cec480fd088ca34196aff07c7cbdd/d3062886b6823440-9f/s640x960/0b0a805ce82a4996c9c8c09b8ab02db5c60042d4.png"" alt=""image"" class=""""/></figure><p>&#12644;&#12644;&#12644;&#12644;&#12644;&#12644;&#12644;&#12644;&#12644;<br />&#10240;&mdash; &#1091;&#1074;&#1080;&#1078;&#1091; &#1083;&#1080; &#1103; &#1090;&#1077;&#1073;&#1103; &#1077;&#1097;&#1077; &#1088;&#1072;&#1079;?<br />&#10240;&mdash; &#1074;&#1086;&#1079;&#1084;&#1086;&#1078;&#1085;&#1086;. &#1076;&#1072; &#1087;&#1088;&#1077;&#1073;&#1091;&#1076;&#1077;&#1090; &#1089; &#1090;&#1086;&#1073;&#1086;&#1081; &#1089;&#1080;&#1083;&#1072;.<br />&#10240;</p><p><span style=""color: #000000"">&#10240;</span><span style=""color: #090500"">T</span><span style=""color: #120900"">h</span><span style=""color: #1b0e00"">e</span><span style=""color: #241200""> </span><span style=""color: #2e1700"">B</span><span style=""color: #371b00"">o</span><span style=""color: #402000"">o</span><span style=""color: #492400"">k</span><span style=""color: #522900""> </span><span style=""color: #5b2d00"">o</span><span style=""color: #643200"">f</span><span style=""color: #6d3600""> </span><span style=""color: #763b00"">B</span><span style=""color: #803f00"">o</span><span style=""color: #894400"">b</span><span style=""color: #924900"">a</span><span style=""color: #9b4d00""> </span><span style=""color: #a45200"">F</span><span style=""color: #ad5600"">e</span><span style=""color: #b65b00"">t</span><span style=""color: #bf5f00"">t</span><span style=""color: #c86400""> </span><span style=""color: #d16800"">(</span><span style=""color: #db6d00"">2</span><span style=""color: #e47100"">0</span><span style=""color: #ed7600"">2</span><span style=""color: #f67a00"">1</span><span style=""color: #ff7f00"">)</span></p></p>",0,0,0
755084230393020416,The Book of Boba Fett,"Boba Fett, Fennec Shand, and the two Gamorrean guards entering Garsa Fwip's cantina, The Sanctuary. Image from The Book of Boba...","<p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/441f88b3f53dc1d66fbe8d33c8cf62ca/a81d8b04216bc304-4d/s640x960/a5b189537cffeaed8bf4dc9000aeaa1cd32096a9.jpg"" alt=""image"" class=""""/></figure><p>Boba Fett, Fennec Shand, and the two Gamorrean guards entering Garsa Fwip's cantina, The Sanctuary. Image from The Book of Boba Fett, Season 1, Episode 1,  Stranger in a Strange Land. Calendar by DateWorks.</p><p>Grogu couldn&rsquo;t count how many times he&rsquo;d heard the advice, &ldquo;Things would go a lot smoother if you accepted their ways.&rdquo; People didn&rsquo;t always say it that way of course, but the meaning was the same. Don&rsquo;t argue, don&rsquo;t change, don&rsquo;t offend, don&rsquo;t be different. He hated this advice. He was surprised that Fennec had ever said to Daimyo Fett. When was the last time that she accepted anyone else&rsquo;s way of doing something?</p><p>The first question he always had was why was something being &lsquo;smooth&rsquo; worth the trouble of accepting something that was unacceptable? The second question he always had was why did people recommend this when they were talking about folks who were currently in power? No one ever asked other people to accept Grogu&rsquo;s way of doing things. That didn&rsquo;t seem fair.</p><p>Sure, he and the Mandalorian were very different people. The ways the Jedi and Mandalorians did things were very different. But as far as Grogu could tell, each group had strengths and weaknesses. How would you learn a better way to do things if you always followed someone else? Or if you only followed your own culture?&nbsp;</p><p>Uff. He groaned at that thought. This sort of thing always cut both ways. If you accepted someone else&rsquo;s ways then you could blend in, evaluate, and not get in trouble. But what if their way was about being cruel to small green boys who were just trying to make their way in a large, mostly hostile, galaxy? The Imps had been in control of their galaxy for half (ish) of Grogu&rsquo;s life. Should he have become an Inquisitor just to make things &lsquo;smooth&rsquo; for himself?&nbsp;</p><p>He didn&rsquo;t think that was a very good idea. On the other hand, he might have been able to help the Mandalorian retrieve the parts to the Razor Crest if he&rsquo;d been able to be accepted by the Jawas and followed their ways, at least for enough time to get that stuff back. And, the Jawas wouldn&rsquo;t have been disrupted for real. Now that had value.&nbsp;</p><p>Grogu didn&rsquo;t know who to talk to about this kind of thing. If he talked to his dad, the Mandalorian would explain that the Creed was the Creed. When he was young boy he&rsquo;d sworn to uphold it. He took being honorable seriously and had done his best over his life to fulfill that pledge.&nbsp;</p><p>But he&rsquo;d broken that pledge when Grogu asked him to. He&rsquo;d taken his helmet off and let people see his face. Let Grogu see his face. From Grogu&rsquo;s perspective that was very honorable. It just wasn&rsquo;t honorable under the Mandalorian Creed. So how could that happen? Here it&rsquo;s okay; there it&rsquo;s not okay? It was very confusing.</p><p>He would have asked the Daimyo or Fennec about it, but it was clear that they both agreed and disagreed with the sentiment. It was like they had their own personal Creed and they followed it as best they could. If it didn&rsquo;t help, they changed. Sort of. When they gave their word it was worth something. They had both helped his dad save him from the Imps. Grogu would call that honorable.</p><p>Grogu thought about talking to the Majordomo or Peli, or even the rancor trainer, but none of them were available and he was pretty sure that they would have just confused him even more. Peli would have said that she always made things smoother for her customers. That&rsquo;s why she spoke so many languages and understood so many customs. But she also had the Jawas steal and resell parts for their ships and speeders because &lsquo;Baby needs a new pair of boots&rsquo; and her nickname was &lsquo;Baby&rsquo; according to the pit droids.</p><p>If he asked the Majordomo, Grogu was certain that he would get the longest answer that wasn&rsquo;t an answer. It was a skill that people trained in diplomacy honed and practiced according to Fennec. Grogu had witnessed that up close and personal and didn&rsquo;t need a refresher.&nbsp;</p><p>Which is why he thought about talking to the rancor trainer. But then he recalled their last conversation about a fairly esoteric topic related to morals, beliefs, and actions. The trainer&rsquo;s reply had been short and to the point. He became a rancor trainer because it required less nuance than working for the Imps. You feed a rancor. You run it through training exercises. You praise it. Give it treats and let it sleep. Then you do it all over again. Simple. Consistent. Unremarkable.</p><p>Grogu envied him the ability to be focused on just one thing. But when you curiosity is as large as your coverall, you ponder things and investigate and try to learn.&nbsp;</p><p>&ldquo;Know your priorities. The Force will guide you.&rdquo;</p><p>Ahhh. Grogu had wondered if the Monks had heard him thinking so loudly as he wondered about their monastery. He looked around and saw the spider-like droid with the monk&rsquo;s brain in a jar mounted to it&rsquo;s underbelly just passing through an archway, as it scuttled away from Grogu&rsquo;s position.&nbsp;</p><p>Grogu supposed that was the best advice he could have hoped for. He had to know what he wanted from himself and what he would accept from others. He knew the Force would want him to remain in balance with it and that meant making choices that supported that balance. You couldn&rsquo;t always say yes. You couldn&rsquo;t always say no. But some times you said yes, when you had once said no because things had changed enough to require a different answer.&nbsp;</p><p>He sighed. That was a lot of thinking. Now he just wanted something to eat. It was his way of celebrating a hard fought battle, even though it had been with himself. It was one of the ways he made things go smoother&hellip; for himself.</p><figure class=""tmblr-full""><img src=""https://64.media.tumblr.com/2bcba4621ed07c7501b8643846d938b2/a81d8b04216bc304-68/s640x960/4f8961ed441d6f4e7a25f8e3c5f3ff87b7d4880b.jpg"" alt=""image"" class=""""/></figure><p>Boba Fett, Fennec Shand, and the Gamorrean guards, walking through the Streets of Mos Espa, Tatooine. Image from The Book of Boba Fett, Season 1, Episode 1, Stranger in a Strange Land. </p></p>",5,0,0
755047822104150016,The Book of Boba Fett,Fennec Shand is an elite mercenary who made a name for herself working for all of the top crime syndicates including the Hutts....,<p>Fennec Shand is an elite mercenary who made a name for herself working for all of the top crime syndicates including the Hutts. She&rsquo;s a lethal force to be reckoned with and is an adaptable survivalist with decades of street smarts under her belt</p><p>But in my heart of hearts I just know that she&rsquo;s a city girl</p>,1,0,0
